"Daniel Jackson"
"Sanjeev Arora"
"Susan Hohenberger"
"Michael Fredman"
"Robert Kass"
"Thomas H. Cormen"
"Nathan Srebro"
"Suchi Saria"
"Ping Li"
"Michael Honig"
"Michael Fischer"
"Christos Faloutsos"
"Insup Lee"
"Joseph Y. Halpern"
"Patrice Koehl"
"Michael Swift"
"Francisco Valero-Cuevas"
"Stephen Guy"
"Richard Scheines"
"Michael Bond"
"David Stotts"
"James H. Waldo"
"Shan Muthukrishnan"
"Seda Ogrenci Memik"
"Biswanath Mukherjee"
"Al Davis"
"Richard Cole"
"Gary Bishop"
"Ye Xia"
"Katrina Ligett"
"William R. Cook"
"Joe Warren"
"Donald J. Patterson"
"Shi-Kuo Chang"
"Robin Dowell-Deen"
"Richard A. Lucic"
"Constantine Dovrolis"
"Daniel S. Weld"
"Alan K. Cline"
"Paul Sivilotti"
"Eric Bach"
"Peter N. Belhumeur"
"Dong Xuan Xuan"
"Jennifer Widom"
"Robert Moll"
"Silvia Ferrari"
"Goce Trajcevski"
"Rui Wang"
"Taieb Znati"
"Shan Lu"
"B. Aditya Prakash"
"Zhuoqing Morley Mao"
"Ness Shroff"
"David August"
"Alexander Barg"
"Hao Li"
"John Stasko"
"Raj Reddy"
"Kennet I. Joy"
"Ben Watson"
"Joel I. Seiferas"
"Ron Eglash"
"Matthew Green"
"Krishna V. Palem"
"Wayne Hayes"
"Anish Arora"
"Deepak Ganesan"
"Vincent Aleven"
"David Brumley"
"Robin H. Kravets"
"Nina Amenta"
"Eric Poe Xing"
"Alexander Sherstov"
"Padma Raghavan"
"Srinivasan Parthasarathy"
"Sunil Prabhakar"
"Ten-Hwang Steve Lai"
"Harry R. Lewis"
"Babak Shahbaba"
"Deborah Joseph"
"Daniel Mosse"
"Joseph Konstan"
"Onur Mutlu"
"Roberto Tamassia"
"Fabin E Bustamante"
"Michael Brent"
"Jignesh Patel"
"Sugih Jamin"
"Roni Rosenfeld"
"Sharon Goldberg"
"Gopalan Nadathur"
"Robert L. Constable"
"Balaji Prabhakar"
"Larry D. Wittie"
"Colin Potts"
"Mayur Naik"
"Tony Jebara"
"Jorg Peters"
"Jonathan C.L. Liu"
"Stanley Osher"
"Jessica Hammer"
"Rahul Sarpeshkar"
"Xiaobai Sun"
"Shyam Gollakota"
"Jeff Heer"
"Krishnendu Chakrabarty"
"Tamara Sumner"
"Yali Amit"
"Craig Zilles"
"Rezaul Chowdhury"
"Anupam Gupta"
"Bhubaneswar Mishra"
"Majid Sarrafzadeh"
"Amr El Abbadi"
"Beichuan Zhang"
"BjAPrn Hartmann"
"Judea Pearl"
"Todd Mowry"
"Eric Gilbert"
"T. N. Vijaykumar"
"Vladimir Filkov"
"Rajiv Kalia"
"Sayan Mukherjee"
"Walid Aref"
"Yaron Singer"
"John Lafferty"
"Franco Preparata"
"Alin Dobra"
"Helen Nissenbaum"
"Brent Hecht"
"Joan Feigenbaum"
"Ernest Davis"
"Farnam Jahanian"
"Murali Annavaram"
"Benjamin M. Marlin"
"Rina Dechter"
"Tony Hosking"
"Nancy Pollard"
"Stefan Schaal"
"Albert Meyer"
"Mitch Marcus"
"Edward Gehringer"
"Douglas Clark"
"Scott Shenker"
"Eftychios Sifakis"
"Rajeev Barua"
"Jonathan Appavoo"
"Daniel P. Huttenlocher"
"Yaser S. Abu-Mostafa"
"Lubomir Bic"
"Zach Ives"
"Dan Sheldon"
"Charles Dyer"
"Scott Baden"
"Ramalingam Chellappa"
"Ben Shneiderman"
"Timothy Lenoir"
"Chandra Krintz"
"Ross Tate"
"Gail E. Kaiser"
"Padhraic Smyth"
"Seymour Goodman"
"David Walker"
"Christos Papadimitriou"
"Pedro Domingos"
"Vineet Bafna"
"Jay Kuo"
"John Stankovic"
"Janyce Wiebe"
"Boleslaw Szymanski"
"Adam Porter"
"Andrew Myers"
"Rajesh Rao"
"Alexander J. Smola"
"Moshe Y. Vardi"
"BarnabA!s PA3czos"
"Viktor K. Prasanna"
"Prashant Shenoy"
"Karthikeyan Sankaralingam"
"Ronald A. Olsson"
"Vivek Srikumar"
"Khaled Harfoush"
"Tuba Yavuz-Kahveci"
"Yousef Saad"
"Stephen Lu"
"Amol Deshpande"
"Zeeshan H. Syed"
"Lee Coraor"
"Tuomas Sandholm"
"Sanjoy Dasgupta"
"Shriram Krishnamurthi"
"Mladen Vouk"
"Jeff Weiss"
"Carl Kingsford"
"Benjamin Kuipers"
"Hector Garcia-Molina"
"Wei Wang"
"Todd Proebsting"
"David Spooner"
"Steven D. Gribble"
"Selim Shahriar"
"Luay K. Nakhleh"
"Sergey Bratus"
"Stephen Cooper"
"Evangelos Kalogerakis"
"Li-Shiuan Peh"
"Bhuvan Urgaonkar"
"Sanmay Das"
"Huamin Wang"
"Manuel A. A. PA(c)rez-QuiA+-ones"
"Martin Berzins"
"Ken Salisbury"
"Thomas Reps"
"Falko Kuester"
"Violet Syrotiuk"
"Sonia Fahmy"
"Gul Agha"
"Silvio Micali"
"Georg Essl"
"David Mount"
"Venkat Venkatasubramanian"
"Ambuj K. Singh"
"Rance Cleaveland"
"Rick Stevens"
"Srinivasan Seshan"
"Webb C. Miller"
"Alex Orailoglu"
"Martin J. Strauss"
"David Sturgill"
"Mehran Sahami"
"Eun Jung Kim"
"Nate Foster"
"Mike Genesereth"
"Indranil Gupta"
"Sartaj Sahni"
"Hui Zhang"
"Wesley O. Johnson"
"David E. Culler"
"Roderic A Grupen"
"Noah Snavely"
"Jitendra Malik"
"Konstantinos Daskalakis"
"Vijaya Ramachandran"
"Daniel J. Sorin"
"Christopher Langmead"
"Vijay Vazirani"
"Prabal Dutta"
"Fei Sha"
"Stephen A. Edwards"
"Dawn Song"
"Elchanan Mossel"
"Gaetano Borriello"
"Liviu Iftode"
"Robert A. Van de Geijn"
"Yunan Chen"
"Dennis Shasha"
"Matthew Caesar"
"Pinaki Mazumder"
"David M. Brooks"
"Peter Cappello"
"Evimaria Terzi"
"John Kececioglu"
"Douglas Comer"
"Chris Callison-Burch"
"William Griswold"
"Jose Meseguer"
"Wenjing Lou"
"John Aloimonos"
"Mark Crovella"
"John E. Laird"
"Jasleen Kaur"
"Gevorg Grigoryan"
"Mukkai Krishnamoorthy"
"Ron Weiss"
"Xi Chen"
"Zoran Popovic"
"Andrew Chien"
"Nikos Hardavellas"
"William Scherlis"
"Frank M. Shipman"
"Sneha Kasera"
"Xia Zhou"
"Anselmo Lastra"
"Cristina Nita-Rotaru"
"Yong Cao"
"Bryan Pardo"
"Karem A. Sakallah"
"Michael T. Goodrich"
"Donald Chiarulli"
"Injong Rhee"
"Jeffrey M. Siskind"
"Songwu Lu"
"Suresh Venkatasubramanian"
"James Herbsleb"
"William Peake"
"Subhash Khot"
"John Regehr"
"Amy Bruckman"
"Joseph Ja' Ja'"
"Serge Belongie"
"Yiling Chen"
"Martha Palmer"
"Samuel Wagstaff"
"Satish Rao"
"H. Venkateswaran"
"Steven Low"
"Grigore Rosu"
"Scott A. Smolka"
"Jason Ernst"
"Eakta Jain"
"Alfred V. Aho"
"Eliezer Gafni"
"John Knight"
"Benjamin C. Pierce"
"Ion Stoica"
"Kenneth Supowit"
"Raluca-Mihaela Gordan"
"Robert Fornaro"
"Richard Lathrop"
"Matthew A. Bishop"
"Dongyan Xu"
"Craig Caldwell"
"Jeffrey Eppinger"
"Kirk W. Cameron"
"Randal Burns"
"Manuel Blum"
"Douglas Oard"
"Lauren Wilcox"
"Julia Hirschberg"
"Abhishek Bhattacharjee"
"Yisong Yue"
"Brent Waters"
"Robert L. Bryant"
"John H. Reif"
"Piotr Berman"
"Atanas Rountev"
"Ergun Akleman"
"Sylvia Ratnasamy"
"Russell Impagliazzo"
"Robert Lewis (Scot) Drysdale III"
"Julia Chuzhoy"
"Mauro Maggioni"
"Rakesh Vohra"
"Martin Furer"
"Stephen Brookes"
"Alexander Schliep"
"Arvind Narayanan"
"Alok N Choudhary"
"Godmar Back"
"Ryan O'Donnell"
"Dana Moshkovitz"
"Jonathan Aldrich"
"Umut Acar"
"Kathleen McKeown"
"John Guttag"
"Evdokia Nikolova"
"Christopher Gill"
"Daniel Klein"
"Juan E. Gilbert"
"Jason Lawrence"
"Robert D. Rodman"
"Paul Beame"
"Dipak Ghosal"
"Christopher Bystroff"
"J. Eliot B. Moss"
"Thomas R. Ioerger"
"Scott Stoller"
"Piotr Indyk"
"Eric Keller"
"Patrick Winston"
"Jonathan Turner"
"Phil Resnik"
"Ahmed Elgammal"
"Jacob Abernethy"
"Lori A Clarke"
"Vladimir Braverman"
"Hussein Badr"
"Donald F Towsley"
"Rafail Ostrovsky"
"George Necula"
"John Reppy"
"Tajana Rosing"
"Devavrat Shah"
"David A. Bader"
"Wm. Randolph Franklin"
"Frank Pfenning"
"Roch Guerin"
"Luke Zettlemoyer"
"Mark Riedl"
"Michael Rappa"
"Thrasyvoulos N Pappas"
"Stan Sclaroff"
"Jason Nieh"
"Benjamin Langmead"
"Steve Gribble"
"Greg Turk"
"Philip Klein"
"Carlos Varela"
"Aaron Bobick"
"Lawrence Rauchwerger"
"Thomas Wies"
"Henry Fuchs"
"William H. Press"
"Jan Prins"
"David Karger"
"Ben Bederson"
"Vijaykrishnan Narayanan"
"Ellen Do"
"Erik Winfree"
"Bahman Kalantari"
"Louis Gomez"
"Matthew K. Farrens"
"Haryadi Gunawi"
"Jaime Carbonell"
"Chad Jenkins"
"Kathleen M. Carley"
"John Bennett"
"Richard E. Ladner"
"J. Strother Moore"
"Mary Jane Irwin"
"John H. Holland"
"David S. Johnson"
"Merrick Furst"
"Richard Newman"
"Peter Steenkiste"
"romit roy choudhury"
"Shafrira Goldwasser"
"Chris Dwyer"
"Patrick Hanrahan"
"Ben Hardekopf"
"Randy Freeman"
"Michael Hicks"
"Carlo Tomasi"
"Alon Orlitsky"
"Mendel Rosenblum"
"Rob Johnson"
"Michael Wozny"
"Tadayoshi Kohno"
"Alexandra Meliou"
"Keshav Pingali"
"Carla Gomes"
"Shashi Shekhar"
"Alexander Nicolau"
"Carlos Guestrin"
"Daisuke Kihara"
"Michael Erdmann"
"James C. Lester"
"Daniel Sanchez"
"Jordan Boyd-Graber"
"Anhai Doan"
"Ing-Ray Chen"
"Donald J. Rose"
"Wojciech Szpankowski"
"Nelson Max"
"Allan Gottlieb"
"Carla Schlatter Ellis"
"Michael Young"
"Henryk Wozniakowski"
"Robin R. Murphy"
"Kenneth P. Birman"
"Tolga Tasdizen"
"Rob A. Rutenbar"
"Steven Nowick"
"Kobus Barnard"
"Elizabeth Mynatt"
"Ashwin Machanavajjhala"
"Ian Horswill"
"Jeffrey Remmel"
"Satinder Singh Baveja"
"Ketan Mayer-Patel"
"William Freeman"
"Matthew Franklin"
"Krzysztof Gajos"
"Seth Teller"
"Alex Kirlik"
"Hasan Davulcu"
"Leslie Valiant"
"Richard Furuta"
"Dimitris Samaras"
"Steven Rudich"
"Norman S. Matloff"
"Dan Suciu"
"George Kollios"
"Jonathan Katz"
"David Eppstein"
"Oded Regev"
"M. Ehsan Hoque"
"Casimir Kulikowski"
"Andy Pavlo"
"David Gelernter"
"Daniel E. Atkins"
"Robert Berwick"
"Tom M. Mitchell"
"Gerald Sussman"
"James Rehg"
"Qin Lv"
"Jesse Barlow"
"Russ Joseph"
"Katherine Heller"
"Larry Wasserman"
"Ramamohan Paturi"
"David Van Horn"
"Ross Whitaker"
"Partha Dasgupta"
"Vinod Vaikuntanathan"
"Todd A. Brun"
"Elizabeth Bradley"
"Larry Ruzzo"
"Thomas F. Wenisch"
"Michael Dinitz"
"Rabi N. Mahapatra"
"Emerson Murphy-Hill"
"John Black"
"Alfred Weaver"
"Aaron Clauset"
"Joel Spencer"
"Julia Constanze Hockenmaier"
"Oussama Khatib"
"Mohammad Mahmoody"
"Sven Koenig"
"Grant Schoenebeck"
"Zhendong Su"
"David B. Johnson"
"David R. Cheriton"
"Jacobo Carrasquel"
"Sheldon Howard Jacobson"
"Alexander Ihler"
"Arunabha Sen"
"David Andersen"
"Dana Angluin"
"Nick Feamster"
"Aman Yadav"
"Luca Carloni"
"Edmund H Durfee"
"Michael Ernst"
"Aviel Rubin"
"Michael Gleicher"
"Ricardo Bianchini"
"Andre Platzer"
"Tim Kraska"
"Fabian Monrose"
"Tom Anderson"
"Li Zhang"
"Matthew Flatt"
"Rephael Wenger"
"Michael J. Carey"
"Umakishore Ramachandran"
"Henrik Jensen"
"Pavel Pevzner"
"Sorin Istrail"
"Ravi Janardan"
"Nir Shavit"
"Alexander J. Hartemink"
"Jennifer Rexford"
"Daniel W. Goldberg"
"Bradley Lucier"
"Manuel E. Bermudez"
"George Verghese"
"Robert Soare"
"Saumya Debray"
"Radhika Nagpal"
"Chengxiang Zhai"
"Sergei Nirenburg"
"Jeffrey R. N. Forbes"
"Tracy Anne Hammond"
"Pedro Felzenszwalb"
"Yuval Tamir"
"Moses Charikar"
"Sachin Katti"
"Jessuca Utts"
"Irfan Essa"
"Chita R. Das"
"Stergios Roumeliotis"
"Mary Shaw"
"Marco Levorato"
"H V Jagadish"
"Chris Peikert"
"Aditya P. Mathur"
"Clyde Kruskal"
"Doug Tygar"
"John P. Hayes"
"Paul D. Gader"
"Maneesh Agrawala"
"Kilian Weinberger"
"Kenneth Ross"
"Shree K. Nayar"
"Leysia Palen"
"Ken Goldberg"
"Ron Fedkiw"
"Fei-Fei Li"
"Michael Franz"
"Edward A. Fox"
"Kyla A. McMullen"
"David Wetherall"
"Alfred Kobsa"
"Michael Horn"
"Lenore Blum"
"Shivnath Babu"
"Samir Khuller"
"Ani Nenkova"
"Andrew McGregor"
"Jing Chen"
"Daphne Koller"
"Zeev Dvir"
"Bob Kessler"
"Cauligi (Raghu) Raghavendra"
"Ana Milanova"
"Larry Smarr"
"Milo Martin"
"Victor Vianu"
"Henning Schulzrinne"
"Lars Arge"
"Mikhail Belkin"
"Barbara Cutler"
"Richard Lipton"
"Ranjit Jhala"
"T. S. Eugene Ng"
"Xavier Tricoche"
"Suresh Jagannathan"
"Gloria Mark"
"Pablo Parrilo"
"Song Chun Zhu"
"Doug A. Bowman"
"Jeffrey Naughton"
"Michael G. Dyer"
"S. Rao Kosaraju"
"Lydia E. Kavraki"
"David Bindel"
"Zhaojun Bai"
"Prasad Tetali"
"Mark D. Hill"
"Robert Sedgewick"
"Edward Felten"
"Eric Brewer"
"David Blei"
"Charles Stewart"
"Jon Froehlich"
"David Mazieres"
"John Mellor-Crummey"
"Lakshminarayanan Subramanian"
"Jon Kleinberg"
"Santosh Nagarakatte"
"Neil Immerman"
"Richard R. Muntz"
"Giovanni Vigna"
"Ramani Duraiswami"
"Deborah Tatar"
"Claire Mathieu"
"John Carlis"
"Andrew Appel"
"Richard Stern"
"Steven K. Feiner"
"Ian Foster"
